fixture,candidate,component,intervals,estimate,previous_difference,absolute_reference_error,relative_reference_error,reference_available
lateral_x5_y0,isotropic,maximum,256,0.24910629473295107,6.940163443935887e-09,4.619823412710389e-10,1.8545590785231797e-09,True
lateral_x5_y0,isotropic,maximum,512,0.24910629516606975,4.331186798101072e-10,2.8863661460931667e-11,1.1586885605739091e-10,True
lateral_x5_y0,isotropic,maximum,1024,0.24910629519312963,2.7059882112823175e-11,1.8037793481084918e-12,7.241002667945339e-12,True
lateral_x5_y0,isotropic,maximum,2048,0.24910629519482066,1.6910361999578072e-12,1.1274314815068465e-13,4.525905218993347e-13,True
lateral_x5_y0,expanding,individual_1,16,0.7291666666666666,,0.004166666666666652,0.005747126436781589,True
lateral_x5_y0,expanding,individual_1,32,0.7263997395833334,0.0027669270833332593,0.0013997395833333925,0.0019306752873564036,True
lateral_x5_y0,expanding,individual_1,64,0.7252604166666666,0.0011393229166667407,0.00026041666666665186,0.0003591954022988302,True
lateral_x5_y0,expanding,individual_1,128,0.7249825795491537,0.0002778371175129468,1.7420450846294955e-05,2.402820806385511e-05,True
lateral_x5_y0,expanding,individual_1,256,0.7249972025553385,1.4623006184821818e-05,2.7974446614731363e-06,3.858544360652602e-06,True
lateral_x5_y0,expanding,individual_1,512,0.7250002895792326,3.087023894066121e-06,2.895792325929847e-07,3.994196311627375e-07,True
lateral_x5_y0,expanding,individual_1,1024,0.7250000486771265,2.4090210604121864e-07,4.867712655176604e-08,6.714086420933247e-08,True
lateral_x5_y0,expanding,individual_1,2048,0.7249999955432335,5.313389306316196e-08,4.4567665113959265e-09,6.147264153649554e-09,True
lateral_x5_y0,expanding,union,16,0.7291666666666666,,0.004166666666666652,0.005747126436781589,True
lateral_x5_y0,expanding,union,32,0.7263997395833334,0.0027669270833332593,0.0013997395833333925,0.0019306752873564036,True
lateral_x5_y0,expanding,union,64,0.7252604166666666,0.0011393229166667407,0.00026041666666665186,0.0003591954022988302,True
lateral_x5_y0,expanding,union,128,0.7249825795491537,0.0002778371175129468,1.7420450846294955e-05,2.402820806385511e-05,True
lateral_x5_y0,expanding,union,256,0.7249972025553385,1.4623006184821818e-05,2.7974446614731363e-06,3.858544360652602e-06,True
lateral_x5_y0,expanding,union,512,0.7250002895792326,3.087023894066121e-06,2.895792325929847e-07,3.994196311627375e-07,True
lateral_x5_y0,expanding,union,1024,0.7250000486771265,2.4090210604121864e-07,4.867712655176604e-08,6.714086420933247e-08,True
lateral_x5_y0,expanding,union,2048,0.7249999955432335,5.313389306316196e-08,4.4567665113959265e-09,6.147264153649554e-09,True
lateral_x5_y0,expanding,maximum,16,0.7291666666666666,,0.004166666666666652,0.005747126436781589,True
lateral_x5_y0,expanding,maximum,32,0.7263997395833334,0.0027669270833332593,0.0013997395833333925,0.0019306752873564036,True
lateral_x5_y0,expanding,maximum,64,0.7252604166666666,0.0011393229166667407,0.00026041666666665186,0.0003591954022988302,True
lateral_x5_y0,expanding,maximum,128,0.7249825795491537,0.0002778371175129468,1.7420450846294955e-05,2.402820806385511e-05,True
lateral_x5_y0,expanding,maximum,256,0.7249972025553385,1.4623006184821818e-05,2.7974446614731363e-06,3.858544360652602e-06,True
lateral_x5_y0,expanding,maximum,512,0.7250002895792326,3.087023894066121e-06,2.895792325929847e-07,3.994196311627375e-07,True
lateral_x5_y0,expanding,maximum,1024,0.7250000486771265,2.4090210604121864e-07,4.867712655176604e-08,6.714086420933247e-08,True
lateral_x5_y0,expanding,maximum,2048,0.7249999955432335,5.313389306316196e-08,4.4567665113959265e-09,6.147264153649554e-09,True
lateral_x5_y0,constant_width,individual_1,16,0.7291666666666666,,0.004166666666666652,0.005747126436781589,True
lateral_x5_y0,constant_width,individual_1,32,0.7263997395833334,0.0027669270833332593,0.0013997395833333925,0.0019306752873564036,True
lateral_x5_y0,constant_width,individual_1,64,0.7252604166666666,0.0011393229166667407,0.00026041666666665186,0.0003591954022988302,True
lateral_x5_y0,constant_width,individual_1,128,0.7249825795491537,0.0002778371175129468,1.7420450846294955e-05,2.402820806385511e-05,True
lateral_x5_y0,constant_width,individual_1,256,0.7249972025553385,1.4623006184821818e-05,2.7974446614731363e-06,3.858544360652602e-06,True
lateral_x5_y0,constant_width,individual_1,512,0.7250002895792326,3.087023894066121e-06,2.895792325929847e-07,3.994196311627375e-07,True
lateral_x5_y0,constant_width,individual_1,1024,0.7250000486771265,2.4090210604121864e-07,4.867712655176604e-08,6.714086420933247e-08,True
lateral_x5_y0,constant_width,individual_1,2048,0.7249999955432335,5.313389306316196e-08,4.4567665113959265e-09,6.147264153649554e-09,True
lateral_x5_y0,constant_width,union,16,0.7291666666666666,,0.004166666666666652,0.005747126436781589,True
lateral_x5_y0,constant_width,union,32,0.7263997395833334,0.0027669270833332593,0.0013997395833333925,0.0019306752873564036,True
lateral_x5_y0,constant_width,union,64,0.7252604166666666,0.0011393229166667407,0.00026041666666665186,0.0003591954022988302,True
lateral_x5_y0,constant_width,union,128,0.7249825795491537,0.0002778371175129468,1.7420450846294955e-05,2.402820806385511e-05,True
lateral_x5_y0,constant_width,union,256,0.7249972025553385,1.4623006184821818e-05,2.7974446614731363e-06,3.858544360652602e-06,True
lateral_x5_y0,constant_width,union,512,0.7250002895792326,3.087023894066121e-06,2.895792325929847e-07,3.994196311627375e-07,True
lateral_x5_y0,constant_width,union,1024,0.7250000486771265,2.4090210604121864e-07,4.867712655176604e-08,6.714086420933247e-08,True
lateral_x5_y0,constant_width,union,2048,0.7249999955432335,5.313389306316196e-08,4.4567665113959265e-09,6.147264153649554e-09,True
lateral_x5_y0,constant_width,maximum,16,0.7291666666666666,,0.004166666666666652,0.005747126436781589,True
lateral_x5_y0,constant_width,maximum,32,0.7263997395833334,0.0027669270833332593,0.0013997395833333925,0.0019306752873564036,True
lateral_x5_y0,constant_width,maximum,64,0.7252604166666666,0.0011393229166667407,0.00026041666666665186,0.0003591954022988302,True
lateral_x5_y0,constant_width,maximum,128,0.7249825795491537,0.0002778371175129468,1.7420450846294955e-05,2.402820806385511e-05,True
lateral_x5_y0,constant_width,maximum,256,0.7249972025553385,1.4623006184821818e-05,2.7974446614731363e-06,3.858544360652602e-06,True
lateral_x5_y0,constant_width,maximum,512,0.7250002895792326,3.087023894066121e-06,2.895792325929847e-07,3.994196311627375e-07,True
lateral_x5_y0,constant_width,maximum,1024,0.7250000486771265,2.4090210604121864e-07,4.867712655176604e-08,6.714086420933247e-08,True
lateral_x5_y0,constant_width,maximum,2048,0.7249999955432335,5.313389306316196e-08,4.4567665113959265e-09,6.147264153649554e-09,True
lateral_x5_y1,isotropic,individual_1,16,0.2198059888192284,,2.95451046242734e-05,0.00013439640124106292,True
lateral_x5_y1,isotropic,individual_1,32,0.2198338163115752,2.7827492346810256e-05,1.717612277463143e-06,7.813169449021354e-06,True
lateral_x5_y1,isotropic,individual_1,64,0.2198354288214798,1.6125099046027103e-06,1.0510237286043278e-07,4.780954697562155e-07,True
lateral_x5_y1,isotropic,individual_1,128,0.2198355273914819,9.857000210500289e-08,6.532370755429895e-09,2.9714808333454402e-08,True
lateral_x5_y1,isotropic,individual_1,256,0.21983553351615462,6.124672713436752e-09,4.076980419931431e-10,1.8545593367738395e-09,True
lateral_x5_y1,isotropic,individual_1,512,0.2198355338983805,3.8222588982783634e-10,2.547215216530674e-11,1.1586913048429133e-10,True
lateral_x5_y1,isotropic,individual_1,1024,0.21983553392226077,2.3880258881447958e-11,1.5918932838587807e-12,7.241291957878774e-12,True
lateral_x5_y1,isotropic,individual_1,2048,0.21983553392375313,1.4923617897011354e-12,9.953149415764528e-14,4.5275434949529735e-13,True
lateral_x5_y1,isotropic,union,16,0.2198059888192284,,2.95451046242734e-05,0.00013439640124106292,True
lateral_x5_y1,isotropic,union,32,0.2198338163115752,2.7827492346810256e-05,1.717612277463143e-06,7.813169449021354e-06,True
lateral_x5_y1,isotropic,union,64,0.2198354288214798,1.6125099046027103e-06,1.0510237286043278e-07,4.780954697562155e-07,True
lateral_x5_y1,isotropic,union,128,0.2198355273914819,9.857000210500289e-08,6.532370755429895e-09,2.9714808333454402e-08,True
lateral_x5_y1,isotropic,union,256,0.21983553351615462,6.124672713436752e-09,4.076980419931431e-10,1.8545593367738395e-09,True
lateral_x5_y1,isotropic,union,512,0.2198355338983805,3.8222588982783634e-10,2.547215216530674e-11,1.1586913048429133e-10,True
lateral_x5_y1,isotropic,union,1024,0.21983553392226077,2.3880258881447958e-11,1.5918932838587807e-12,7.241291957878774e-12,True
lateral_x5_y1,isotropic,union,2048,0.21983553392375313,1.4923617897011354e-12,9.953149415764528e-14,4.5275434949529735e-13,True
lateral_x5_y1,isotropic,maximum,16,0.2198059888192284,,2.95451046242734e-05,0.00013439640124106292,True
lateral_x5_y1,isotropic,maximum,32,0.2198338163115752,2.7827492346810256e-05,1.717612277463143e-06,7.813169449021354e-06,True
lateral_x5_y1,isotropic,maximum,64,0.2198354288214798,1.6125099046027103e-06,1.0510237286043278e-07,4.780954697562155e-07,True
lateral_x5_y1,isotropic,maximum,128,0.2198355273914819,9.857000210500289e-08,6.532370755429895e-09,2.9714808333454402e-08,True
lateral_x5_y1,isotropic,maximum,256,0.21983553351615462,6.124672713436752e-09,4.076980419931431e-10,1.8545593367738395e-09,True
lateral_x5_y1,isotropic,maximum,512,0.2198355338983805,3.8222588982783634e-10,2.547215216530674e-11,1.1586913048429133e-10,True
lateral_x5_y1,isotropic,maximum,1024,0.21983553392226077,2.3880258881447958e-11,1.5918932838587807e-12,7.241291957878774e-12,True
lateral_x5_y1,isotropic,maximum,2048,0.21983553392375313,1.4923617897011354e-12,9.953149415764528e-14,4.5275434949529735e-13,True
lateral_x5_y1,expanding,individual_1,16,0.5550959921625257,,0.012612545191396873,0.0232496406329392,True
lateral_x5_y1,expanding,individual_1,32,0.5417348413376574,0.013361150824868329,0.0007486056334714553,0.0013799603244139104,True
lateral_x5_y1,expanding,individual_1,64,0.5422701355161249,0.000535294178467538,0.00021331145500391724,0.0003932128366218514,True
lateral_x5_y1,expanding,individual_1,128,0.5425088669898774,0.00023873147375252923,2.5420018748611994e-05,4.6858607189842714e-05,True
lateral_x5_y1,expanding,individual_1,256,0.5424824068780734,2.646011180407193e-05,1.0400930554599341e-06,1.917280723065617e-06,True
lateral_x5_y1,expanding,individual_1,512,0.5424840098197684,1.6029416950447128e-06,5.628486395847787e-07,1.0375406710146747e-06,True
lateral_x5_y1,expanding,individual_1,1024,0.5424833989807214,6.108390470105363e-07,4.799040742575755e-08,8.846427977425755e-08,True
lateral_x5_y1,expanding,individual_1,2048,0.5424834393963139,4.041559253931126e-08,7.57481488644629e-09,1.3963218470054857e-08,True
lateral_x5_y1,expanding,union,16,0.5550959921625257,,0.012612545191396873,0.0232496406329392,True
lateral_x5_y1,expanding,union,32,0.5417348413376574,0.013361150824868329,0.0007486056334714553,0.0013799603244139104,True
lateral_x5_y1,expanding,union,64,0.5422701355161249,0.000535294178467538,0.00021331145500391724,0.0003932128366218514,True
lateral_x5_y1,expanding,union,128,0.5425088669898774,0.00023873147375252923,2.5420018748611994e-05,4.6858607189842714e-05,True
lateral_x5_y1,expanding,union,256,0.5424824068780734,2.646011180407193e-05,1.0400930554599341e-06,1.917280723065617e-06,True
lateral_x5_y1,expanding,union,512,0.5424840098197684,1.6029416950447128e-06,5.628486395847787e-07,1.0375406710146747e-06,True
lateral_x5_y1,expanding,union,1024,0.5424833989807214,6.108390470105363e-07,4.799040742575755e-08,8.846427977425755e-08,True
lateral_x5_y1,expanding,union,2048,0.5424834393963139,4.041559253931126e-08,7.57481488644629e-09,1.3963218470054857e-08,True
lateral_x5_y1,expanding,maximum,16,0.5550959921625257,,0.012612545191396873,0.0232496406329392,True
lateral_x5_y1,expanding,maximum,32,0.5417348413376574,0.013361150824868329,0.0007486056334714553,0.0013799603244139104,True
lateral_x5_y1,expanding,maximum,64,0.5422701355161249,0.000535294178467538,0.00021331145500391724,0.0003932128366218514,True
lateral_x5_y1,expanding,maximum,128,0.5425088669898774,0.00023873147375252923,2.5420018748611994e-05,4.6858607189842714e-05,True
lateral_x5_y1,expanding,maximum,256,0.5424824068780734,2.646011180407193e-05,1.0400930554599341e-06,1.917280723065617e-06,True
lateral_x5_y1,expanding,maximum,512,0.5424840098197684,1.6029416950447128e-06,5.628486395847787e-07,1.0375406710146747e-06,True
lateral_x5_y1,expanding,maximum,1024,0.5424833989807214,6.108390470105363e-07,4.799040742575755e-08,8.846427977425755e-08,True
lateral_x5_y1,expanding,maximum,2048,0.5424834393963139,4.041559253931126e-08,7.57481488644629e-09,1.3963218470054857e-08,True
lateral_x5_y1,constant_width,individual_1,16,0.3483933789769997,,0.012383556362257242,0.03685474509611528,True
lateral_x5_y1,constant_width,individual_1,32,0.3353099939975706,0.013083384979429069,0.0006998286171718271,0.00208276237797437,True
lateral_x5_y1,constant_width,individual_1,64,0.33579814475604053,0.0004881507584699185,0.00021167785870190858,0.0006299752104110697,True
lateral_x5_y1,constant_width,individual_1,128,0.33603518663653653,0.00023704188049600283,2.536402179409425e-05,7.548595334719063e-05,True
lateral_x5_y1,constant_width,individual_1,256,0.33600873650330954,2.6450133226996186e-05,1.0861114329019372e-06,3.2323800073762607e-06,True
lateral_x5_y1,constant_width,individual_1,512,0.33601037525195565,1.6387486461155731e-06,5.526372132136359e-07,1.6447055294787353e-06,True
lateral_x5_y1,constant_width,individual_1,1024,0.33600977562984014,5.996221155157855e-07,4.698490230214958e-08,1.398319309135819e-07,True
lateral_x5_y1,constant_width,individual_1,2048,0.33600981512031436,3.94904742240243e-08,7.494428078125281e-09,2.2304193430434742e-08,True
lateral_x5_y1,constant_width,union,16,0.3483933789769997,,0.012383556362257242,0.03685474509611528,True
lateral_x5_y1,constant_width,union,32,0.3353099939975706,0.013083384979429069,0.0006998286171718271,0.00208276237797437,True
lateral_x5_y1,constant_width,union,64,0.33579814475604053,0.0004881507584699185,0.00021167785870190858,0.0006299752104110697,True
lateral_x5_y1,constant_width,union,128,0.33603518663653653,0.00023704188049600283,2.536402179409425e-05,7.548595334719063e-05,True
lateral_x5_y1,constant_width,union,256,0.33600873650330954,2.6450133226996186e-05,1.0861114329019372e-06,3.2323800073762607e-06,True
lateral_x5_y1,constant_width,union,512,0.33601037525195565,1.6387486461155731e-06,5.526372132136359e-07,1.6447055294787353e-06,True
lateral_x5_y1,constant_width,union,1024,0.33600977562984014,5.996221155157855e-07,4.698490230214958e-08,1.398319309135819e-07,True
lateral_x5_y1,constant_width,union,2048,0.33600981512031436,3.94904742240243e-08,7.494428078125281e-09,2.2304193430434742e-08,True
lateral_x5_y1,constant_width,maximum,16,0.3483933789769997,,0.012383556362257242,0.03685474509611528,True
lateral_x5_y1,constant_width,maximum,32,0.3353099939975706,0.013083384979429069,0.0006998286171718271,0.00208276237797437,True
lateral_x5_y1,constant_width,maximum,64,0.33579814475604053,0.0004881507584699185,0.00021167785870190858,0.0006299752104110697,True
lateral_x5_y1,constant_width,maximum,128,0.33603518663653653,0.00023704188049600283,2.536402179409425e-05,7.548595334719063e-05,True
lateral_x5_y1,constant_width,maximum,256,0.33600873650330954,2.6450133226996186e-05,1.0861114329019372e-06,3.2323800073762607e-06,True
lateral_x5_y1,constant_width,maximum,512,0.33601037525195565,1.6387486461155731e-06,5.526372132136359e-07,1.6447055294787353e-06,True
lateral_x5_y1,constant_width,maximum,1024,0.33600977562984014,5.996221155157855e-07,4.698490230214958e-08,1.398319309135819e-07,True
lateral_x5_y1,constant_width,maximum,2048,0.33600981512031436,3.94904742240243e-08,7.494428078125281e-09,2.2304193430434742e-08,True
lateral_x5_y2,isotropic,individual_1,16,0.151070299529504,,2.0306033648997968e-05,0.00013439640124091257,True
lateral_x5_y2,isotropic,individual_1,32,0.1510894250666496,1.912553714561449e-05,1.1804965033834769e-06,7.813169448778547e-06,True
lateral_x5_y2,isotropic,individual_1,64,0.15109053332741898,1.1082607693779778e-06,7.22357340054991e-08,4.780954695115438e-07,True
lateral_x5_y2,isotropic,individual_1,128,0.1510906010735246,6.774610561421923e-08,4.489628391279865e-09,2.9714808373067817e-08,True
lateral_x5_y2,isotropic,individual_1,256,0.15109060528294652,4.209421922141132e-09,2.8020646913873293e-10,1.8545591772190758e-09,True
lateral_x5_y2,isotropic,individual_1,512,0.15109060554564627,2.6269975084147745e-10,1.7506718297255475e-11,1.1586900609739102e-10,True
lateral_x5_y2,isotropic,individual_1,1024,0.15109060556205892,1.6412649017638614e-11,1.0940692796168605e-12,7.241146963035769e-12,True
lateral_x5_y2,isotropic,individual_1,2048,0.1510906055630846,1.0256795412999509e-12,6.838973831690964e-14,4.526405732639945e-13,True
lateral_x5_y2,isotropic,union,16,0.151070299529504,,2.0306033648997968e-05,0.00013439640124091257,True
lateral_x5_y2,isotropic,union,32,0.1510894250666496,1.912553714561449e-05,1.1804965033834769e-06,7.813169448778547e-06,True
lateral_x5_y2,isotropic,union,64,0.15109053332741898,1.1082607693779778e-06,7.22357340054991e-08,4.780954695115438e-07,True
lateral_x5_y2,isotropic,union,128,0.1510906010735246,6.774610561421923e-08,4.489628391279865e-09,2.9714808373067817e-08,True
lateral_x5_y2,isotropic,union,256,0.15109060528294652,4.209421922141132e-09,2.8020646913873293e-10,1.8545591772190758e-09,True
lateral_x5_y2,isotropic,union,512,0.15109060554564627,2.6269975084147745e-10,1.7506718297255475e-11,1.1586900609739102e-10,True
lateral_x5_y2,isotropic,union,1024,0.15109060556205892,1.6412649017638614e-11,1.0940692796168605e-12,7.241146963035769e-12,True
lateral_x5_y2,isotropic,union,2048,0.1510906055630846,1.0256795412999509e-12,6.838973831690964e-14,4.526405732639945e-13,True
lateral_x5_y2,isotropic,maximum,16,0.151070299529504,,2.0306033648997968e-05,0.00013439640124091257,True
lateral_x5_y2,isotropic,maximum,32,0.1510894250666496,1.912553714561449e-05,1.1804965033834769e-06,7.813169448778547e-06,True
lateral_x5_y2,isotropic,maximum,64,0.15109053332741898,1.1082607693779778e-06,7.22357340054991e-08,4.780954695115438e-07,True
lateral_x5_y2,isotropic,maximum,128,0.1510906010735246,6.774610561421923e-08,4.489628391279865e-09,2.9714808373067817e-08,True
lateral_x5_y2,isotropic,maximum,256,0.15109060528294652,4.209421922141132e-09,2.8020646913873293e-10,1.8545591772190758e-09,True
lateral_x5_y2,isotropic,maximum,512,0.15109060554564627,2.6269975084147745e-10,1.7506718297255475e-11,1.1586900609739102e-10,True
lateral_x5_y2,isotropic,maximum,1024,0.15109060556205892,1.6412649017638614e-11,1.0940692796168605e-12,7.241146963035769e-12,True
